,id,replyCount,likeCount,publishedAt,authorName,text,authorChannelId,authorChannelUrl,isReply,isReplyTo,isReplyToName,text_emotion
84,UgwwUrOutUktNwGMnOt4AaABAg,0.0,0,2018-01-11 19:46:58,Meet Taraviya,"Barry Allen went back in time again (<a href=""https://www.youtube.com/watch?v=Vso5o11LuGU&amp;t=1m19s"">1:19</a>)",UCyE9vqviGCjEdc0Qy-z3FUQ,http://www.youtube.com/channel/UCyE9vqviGCjEdc0Qy-z3FUQ,0,,,0.0
85,UgxMf5NyfOnFIDl1gch4AaABAg,0.0,0,2018-01-11 18:44:16,July_27 0_0,"I know that this is probably stupid, but is this related to harry potter or hogwarts for some reason?<br />Edit: nvm i just read the comments.",UCEGbXac6tidtLBquUVT0bRA,http://www.youtube.com/channel/UCEGbXac6tidtLBquUVT0bRA,0,,,-0.296
86,UgwF84Ir6ZaGg0r1dep4AaABAg,0.0,0,2018-01-01 23:19:43,Ana Maria,I am the only one who thinks that J.K. Rowling is a wizard and that the wizards exists? :P,UCyNfYaqGUTDxL4qy9NU7v4Q,http://www.youtube.com/channel/UCyNfYaqGUTDxL4qy9NU7v4Q,0,,,0.4824
87,UgyH3Cop64zh1gVgCAp4AaABAg,0.0,1,2017-12-31 00:21:15,Vuong The Doge,WHAT ARE YOU DOING HERE BARRY ALLEN!,UCLvEQZFEY8Xcm6nedJtuXXQ,http://www.youtube.com/channel/UCLvEQZFEY8Xcm6nedJtuXXQ,0,,,0.0
88,UgysdwYzFbycZPTQmYt4AaABAg,0.0,0,2017-12-30 04:40:13,Bararuchi,complete watching the movie for the 3rd time..so just passing by to say hi..great movie though,UCnwVNh759SUCasfz52dyl4A,http://www.youtube.com/channel/UCnwVNh759SUCasfz52dyl4A,0,,,0.0
89,Ugwj-PY_sxsH4FbFuYd4AaABAg,0.0,0,2017-12-19 06:43:07,Isabedra Nicole,I thought it was a Doctor Who spinoff I see at the first place,UC7rO0Svgue3ln1X2lZ00K2Q,http://www.youtube.com/channel/UC7rO0Svgue3ln1X2lZ00K2Q,0,,,0.0
90,UgxADXU44b6OdsuiTgp4AaABAg,0.0,0,2017-12-18 20:48:12,ˏˋ seokjin's nintendogs ˎˊ,im scared to see it because harry potter is my baby and I dont want that to change 3:&lt;,UCbK9bbfeDcyxNke62BR35og,http://www.youtube.com/channel/UCbK9bbfeDcyxNke62BR35og,0,,,-0.4805
91,UgwQfkb5-LDF6U28QZN4AaABAg,0.0,0,2017-12-18 07:04:35,Mrs. Naila Asif,Still confused,UCJUYN8s3YtpRnVKiUnNeWFg,http://www.youtube.com/channel/UCJUYN8s3YtpRnVKiUnNeWFg,0,,,-0.3182
92,Ugwy5xVB7r-_MRwJQGN4AaABAg,0.0,1,2017-12-10 05:24:34,Breaking Toast,this is a good movie better than the harry potter series,UC05d0oBqfspLNT5sMrRoWQA,http://www.youtube.com/channel/UC05d0oBqfspLNT5sMrRoWQA,0,,,0.7003
93,UgzHpGmNItOLbSv5WYt4AaABAg,0.0,0,2017-12-09 17:21:22,Freddy Krueger,Fantastic breasts and how you can touch them,UCmdZc0ND3x9HoSi38g0UkVQ,http://www.youtube.com/channel/UCmdZc0ND3x9HoSi38g0UkVQ,0,,,0.5574
94,Ugz9zqB1qoQn7YEPPYl4AaABAg,0.0,1,2017-12-09 15:57:00,Nee DeerDawn,Well l want him to be a doctor who☺😙😚,UCfTknzZHAqkPKGNtVsdF6dQ,http://www.youtube.com/channel/UCfTknzZHAqkPKGNtVsdF6dQ,0,,,0.34
95,UgwsLpkx5ErF3c_o-hN4AaABAg,0.0,0,2017-12-05 15:47:00,Joselin Mecor,song of trailer plis?,UCqyt-3DEhCOgI7oY-4lW3-w,http://www.youtube.com/channel/UCqyt-3DEhCOgI7oY-4lW3-w,0,,,0.0
96,UgzwNcMlt0i9xkwz2Pl4AaABAg,0.0,0,2017-12-05 03:05:56,Amran Ahmadi,IM REALLY MISS DANIAL REDCLIFF,UCnbb3cSvsHuS93dN9EVr_dg,http://www.youtube.com/channel/UCnbb3cSvsHuS93dN9EVr_dg,0,,,-0.2247
97,UgxsGQEE1vzqnZvmOoJ4AaABAg,0.0,11,2017-12-02 06:17:26,Lord Voldemort,Fantastic Trash and Where To Find It,UCUwltR6516YQZx7pmI0vKOw,http://www.youtube.com/channel/UCUwltR6516YQZx7pmI0vKOw,0,,,0.5574
98,UgyPiuz5H6CQCG5AnPp4AaABAg,0.0,0,2017-11-29 18:13:20,Ichtuesoalsobichintelligentwäre,THE MUSIC!!!,UC9nFppQIdEwQF78cF8w-bbg,http://www.youtube.com/channel/UC9nFppQIdEwQF78cF8w-bbg,0,,,0.0
99,Ugxt_w4Q7lfV5q21O6V4AaABAg,0.0,0,2017-11-28 06:01:56,Remedy,I think this series is going to be way better than HP series.,UCSP-O-qLoIkevf77kj3Bkrw,http://www.youtube.com/channel/UCSP-O-qLoIkevf77kj3Bkrw,0,,,0.4404
100,UgyH289AvXHnxBqu0pp4AaABAg,0.0,0,2017-11-28 02:56:18,Joel,Just watched it. Hands down the best movie i have ever watched.,UCk-NIJy4IzIuiCA4AIxUtEQ,http://www.youtube.com/channel/UCk-NIJy4IzIuiCA4AIxUtEQ,0,,,0.6369
101,UgyihedodKFE_j7JaNp4AaABAg,0.0,0,2017-11-26 12:20:51,"Sincerely, Mika",WHY THE HELL HAVENT I RECOGNIZED THIS WHEN OUR TEACHER SHOWED US THIS MOVIE IN OUR CHRISTMAS PARTY 2016?!?,UCPCe6ph_vpCYfJW7mqYLukA,http://www.youtube.com/channel/UCPCe6ph_vpCYfJW7mqYLukA,0,,,-0.5502
102,Ugz8HkhZ6BZulfiBiWd4AaABAg,0.0,0,2017-11-25 07:57:36,Paulo Gopez,📦,UCW0jzoCZxqHIJtTVxkufx-g,http://www.youtube.com/channel/UCW0jzoCZxqHIJtTVxkufx-g,0,,,0.0
103,UgxjLMBm9NYdsI8AnbN4AaABAg,0.0,3,2017-11-25 01:09:51,Ronald's Piano Videos,This guy was killing witches in Black Death and now he&#39;s a wizard!,UCz-kRyevzqLqMIKpD4Q3EKg,http://www.youtube.com/channel/UCz-kRyevzqLqMIKpD4Q3EKg,0,,,-0.8622
104,Ugy6xsWYm7lfYz5q18p4AaABAg,0.0,0,2017-11-23 23:07:52,talin nalo,😂😂😃,UCPPNXUvGwE_frl_A2MAWlpg,http://www.youtube.com/channel/UCPPNXUvGwE_frl_A2MAWlpg,0,,,0.0
105,Ugzt3uR8vAbwCKG8aCR4AaABAg,0.0,0,2017-11-19 07:27:32,Riddhi Roy,Wouldn&#39;t it be awesome if there was a movie of the Marauders Era?,UCobQwQHjH-u302tJlXahCWA,http://www.youtube.com/channel/UCobQwQHjH-u302tJlXahCWA,0,,,0.6249
106,UgzjzI-IldD_ozLVkaV4AaABAg,0.0,0,2017-11-17 17:23:39,dkdlvy,Where to watch online,UCa4i8IYD8SwhGJsvI9C9qDw,http://www.youtube.com/channel/UCa4i8IYD8SwhGJsvI9C9qDw,0,,,0.0
107,Ugz5enAyZVCcpv1GB4l4AaABAg,0.0,0,2017-11-17 13:39:10,A,HUFFLEPUFF,UCYVQj_8qjxQvTTfUHRtmc5A,http://www.youtube.com/channel/UCYVQj_8qjxQvTTfUHRtmc5A,0,,,0.0
108,UgxbGrjJpgzNGA7ZcSx4AaABAg,0.0,0,2017-11-16 19:58:14,LadyVixy,I liiike this actor ! Well the two men and two women are amazing,UC06jWgPuWNsTOe8PhabKCcw,http://www.youtube.com/channel/UC06jWgPuWNsTOe8PhabKCcw,0,,,0.7345
109,UgycKLXrQZ16yf4YbwN4AaABAg,0.0,1,2017-11-13 01:36:55,Freek Hoek,The best movie i ever seen with the harry potter movies,UCEcpeep-ekTAW3gNcHa68Ug,http://www.youtube.com/channel/UCEcpeep-ekTAW3gNcHa68Ug,0,,,0.6369
110,Ugw8SqcegSqA7IJxdFF4AaABAg,0.0,0,2017-11-12 19:01:38,Lilli Hake,Harry Potter?,UC1i63CCtXJV30MW40bKr2TA,http://www.youtube.com/channel/UC1i63CCtXJV30MW40bKr2TA,0,,,0.0
111,UgxHsFoIXuEdtxo2qRp4AaABAg,0.0,0,2017-11-09 17:36:29,Sana Hasan,Daynja....he senses daynja 😂,UCaK6JQFVRjAn-5stvD8WxUg,http://www.youtube.com/channel/UCaK6JQFVRjAn-5stvD8WxUg,0,,,0.0
112,UgxSCjSyPO1Rsg6xfa14AaABAg,0.0,0,2017-11-09 07:14:53,Ellie Reed,i have got a crush on Newt,UCSPrpnlLQA_U6VWgtWnFq6A,http://www.youtube.com/channel/UCSPrpnlLQA_U6VWgtWnFq6A,0,,,-0.1531
113,UgyLuCrqD5AVihIKmJl4AaABAg,0.0,0,2017-11-04 17:09:18,Kaushal. Bhamuvani,The theme song and world is like the one in the Harry potter series <br /><br /><br /><br /><br /><br />Also I heard the word muggles which basically proves it sooooooo,UCWiNNWItmPEmi47XQoBgU1Q,http://www.youtube.com/channel/UCWiNNWItmPEmi47XQoBgU1Q,0,,,0.3612
114,UgxRFxT2IqHjYznvMFJ4AaABAg,0.0,0,2017-11-03 19:08:15,taebaebii,"Really wanted to murder Goldstein when she got them locked up. I was like bitch, use your brain! Jfc. Now I&#39;m just like, no comment. -/sigh",UCo1GMtitrObWCcqjFl2BN4g,http://www.youtube.com/channel/UCo1GMtitrObWCcqjFl2BN4g,0,,,-0.805
115,Ugx8zII4WNJuOJJbalV4AaABAg,0.0,0,2017-11-01 08:01:23,Paulo Gopez,EHxmen,UCW0jzoCZxqHIJtTVxkufx-g,http://www.youtube.com/channel/UCW0jzoCZxqHIJtTVxkufx-g,0,,,0.0
116,Ugyz4MWsbkU2ovoBfJ94AaABAg,0.0,0,2017-10-30 00:50:26,jack straw,"Ummm...you a fan? Then check this out! <a href=""https://www.etsy.com/listing/566386897/magical-congress-of-the-usa-fantastic?ref=related-4"">https://www.etsy.com/listing/566386897/magical-congress-of-the-usa-fantastic?ref=related-4</a>",UCs3Mv-ZsmgEBRHoG2UJ_sZA,http://www.youtube.com/channel/UCs3Mv-ZsmgEBRHoG2UJ_sZA,0,,,0.4822
117,UgxpWpBvsqGiTtjqUN54AaABAg,0.0,0,2017-10-21 20:51:39,houssam Ahead,yeaah i&#39;ll pass,UCizRmaaITyujS8xjsM8sUew,http://www.youtube.com/channel/UCizRmaaITyujS8xjsM8sUew,0,,,0.0
118,Ugy3Iw9f2bleSEMdjh94AaABAg,0.0,0,2017-10-20 08:12:54,Zamokuhle Ndlovu,I just recently watched Fantastic beasts and am please to announce that Pottermore sorted me into the Thunderbird house of Ilvermorny!!,UCbzxrVHSarLqLha4ZbMsIWg,http://www.youtube.com/channel/UCbzxrVHSarLqLha4ZbMsIWg,0,,,0.7568
119,UgzdBlTXazko37xnEsd4AaABAg,0.0,1,2017-10-14 20:01:42,thenumbern9,This movie was so good i actually watched it with out getting distracted by my phone.,UCmn0p7TRM1Zvn0hY2-vd4NQ,http://www.youtube.com/channel/UCmn0p7TRM1Zvn0hY2-vd4NQ,0,,,0.3272
120,UgyNLFe8Pb0ufWG4Nsl4AaABAg,0.0,0,2017-10-08 02:22:32,Freddy Pedraza,"The ending was an asspull, a well placed asspull",UCIcQdefmznsNmcyOzdzFQuA,http://www.youtube.com/channel/UCIcQdefmznsNmcyOzdzFQuA,0,,,0.2732
121,UgwulNKwGdvdqAX42m14AaABAg,0.0,0,2017-09-30 19:49:10,Ángel,that soundtrack tho,UC2UKFCFd4YqYc_oVVyTZsmg,http://www.youtube.com/channel/UC2UKFCFd4YqYc_oVVyTZsmg,0,,,0.0
122,UgxgtkvkGnekcrQVytN4AaABAg,0.0,1,2017-09-30 11:10:31,Jceefier Super Saiyan,"This movie reminds me off harry potter and the music at <a href=""https://www.youtube.com/watch?v=Vso5o11LuGU&amp;t=2m24s"">2:24</a>",UCLRMNVM8PPZDrbZXby3jZBg,http://www.youtube.com/channel/UCLRMNVM8PPZDrbZXby3jZBg,0,,,0.0
123,UgydYRwoYCbNSNOqt8p4AaABAg,0.0,0,2017-09-30 02:54:53,Nirmit Mishra,Coulda been better.,UCQQT4MikJBth29zCSmWLk9w,http://www.youtube.com/channel/UCQQT4MikJBth29zCSmWLk9w,0,,,0.4404
124,UgyWC7i3RgEVQJUPqqF4AaABAg,0.0,0,2017-09-28 08:19:33,Blue Devil Records,"still have not seen, looks fantastic :3<br /><br />I have less of an opinion of cursed child - I like the lineage expansion but here&#39;s the thing<br /><br />Granger is one of two high warlocks.. as in she&#39;s one of the wicked witches (dynamically).<br /><br />she won&#39;t be in it as much as a Gandalfy role, but young adult Harry and Ron graduate like &#39;yay we&#39;re gonna be aur-&#39; and suddenly the whole world is looking at them like they&#39;re supermen, as a bunch of actual hit you in the mouth wizards start tearing the world apart in vengeance for the dark lord who they&#39;re all sure will return again (which he can through harry, deal with it)<br /><br />oh - the last one? Hermione is new Dumbledore<br /><br />Harry is (volatile as shit, the four book series is about him learning to channel the immense power without letting IT channel HIM) the new Voldemort<br /><br />Ron is basically Han Solo",UCRR6I23VdAAyPLZNFnJuwxQ,http://www.youtube.com/channel/UCRR6I23VdAAyPLZNFnJuwxQ,0,,,-0.3098
125,Ugxuf1aDVvlxADEVG8V4AaABAg,0.0,0,2017-09-18 14:35:45,ThePonyDalek,I want a swooping evil.,UCuCdf1PyeRMRfXj96oXHojg,http://www.youtube.com/channel/UCuCdf1PyeRMRfXj96oXHojg,0,,,-0.6249
126,UgzplcP1whRnvEddv254AaABAg,0.0,0,2017-09-17 12:07:41,Victor Peterson,"<a href=""https://www.youtube.com/watch?v=Vso5o11LuGU&amp;t=0m23s"">0:23</a> OMG IT&#39;S BIGGER ON THE INSIDE THIS CASE IS TIME LORD TECHNOLOGY",UCWdspMdph0aA50xCNuRZwhw,http://www.youtube.com/channel/UCWdspMdph0aA50xCNuRZwhw,0,,,0.0
127,Ugx__V-jlMnbbRXrYxR4AaABAg,0.0,0,2017-09-07 09:48:50,Shanti Garlitos,warner bros movies ang very wonderful and awesome at the same time just think about the harry potter movie😍,UC2DeFTR_Q7pWcM__0QRHZ9g,http://www.youtube.com/channel/UC2DeFTR_Q7pWcM__0QRHZ9g,0,,,0.854
128,Ugw578MlI_-_hEa9BBV4AaABAg,0.0,1,2017-09-06 02:28:49,I Like Squirrels 1234,This movie was.... Shall I say.... FANTASTIC<br /><br /><br />Guys J.K. Rowling liked my tweet when I said this and I screamed,UCIpOleFq4MEeRM_9_v7E_pw,http://www.youtube.com/channel/UCIpOleFq4MEeRM_9_v7E_pw,0,,,0.128
129,UgxvW1zaVb7n98555TF4AaABAg,1.0,0,2017-09-01 10:48:43,Ainaa Hanafi,"Im curious, ist this movie is not relate to harry potter? its the new era of wizarding world which means its the era where harry potter&#39;s era doesn&#39;t relate &amp; harry potter&#39;s era is a history in this movie? Ist like that?",UC9s7dlRoaFUhZFRTanYRmSg,http://www.youtube.com/channel/UC9s7dlRoaFUhZFRTanYRmSg,0,,,0.6531
130,UgxvW1zaVb7n98555TF4AaABAg.8WyDwLEH6VV8_9FAkO1ytr,,0,2017-11-19 16:24:37,Laf Oprea,"Ainaa Hanafi i didnt really understand what you said, but ill try to explain: this movie is related to harry potter; everything takes place in the same universe, yet hp takes place in the uk and this takes place in the usa; this era in this movie is history for the harry potter time, this takes place around the 1950 and harry potter starts in the 1990, in the next movies we will see young dumbledore; hope this helped",UCi2L1JlUUBl6bDVQYSqpxOw,http://www.youtube.com/channel/UCi2L1JlUUBl6bDVQYSqpxOw,1,UgxvW1zaVb7n98555TF4AaABAg,Ainaa Hanafi,0.0387
131,UgzisLRcaNK35p_iZUp4AaABAg,0.0,0,2017-09-01 02:17:04,Thomas,holy shit i just saw a pentagram there,UCsXlewlXkhdLE466VtW5p2Q,http://www.youtube.com/channel/UCsXlewlXkhdLE466VtW5p2Q,0,,,-0.5574
132,Ugx_Ym1d-3k-ETh4Tet4AaABAg,0.0,0,2017-08-31 10:37:09,Living the Hufflepuff life,Did my ears deceive me? I am sure I heard....Grindelwald????,UCezPQVvbyBhbmKcHJO-vWaA,http://www.youtube.com/channel/UCezPQVvbyBhbmKcHJO-vWaA,0,,,-0.3313
133,Ugx3gTkReIqbGI0Ft9N4AaABAg,0.0,0,2017-08-30 17:28:24,Ceratoraptor,"Oh look, its a pokemon go movie<br />(I&#39;m joking Lol)",UC56a0EYv59Z8coJh78PkoxA,http://www.youtube.com/channel/UC56a0EYv59Z8coJh78PkoxA,0,,,0.2263
134,UgztOUG0ePq1VbD3X2p4AaABAg,0.0,0,2017-08-29 12:41:05,Yosua Herdyanto,THAT&#39;S THE ABANDONED CITY HALL SUBWAY STATION THAT BUZZFEED WENT TO!,UCjDVXDDuVZgwF70-2l2VBBg,http://www.youtube.com/channel/UCjDVXDDuVZgwF70-2l2VBBg,0,,,-0.5093
135,UgwbHADH68ZfDYgmnjN4AaABAg,0.0,1,2017-08-26 19:20:36,Kieran 1231,I loved it my best move so far,UCKL3aTzEb-uokFrq7DqRrcQ,http://www.youtube.com/channel/UCKL3aTzEb-uokFrq7DqRrcQ,0,,,0.8442
136,UgyJWdcS_0kbWrTSp-R4AaABAg,0.0,0,2017-08-22 13:47:13,Alisson Cruz,"este filme é a maior bosta, vocês não tinham o direito de por o som do Harry Potter como começo do filme fazer uma retrospectiva do que não existe, fãs de Harry potter não mataram a saudade do mundo magico, pelo menos eu não a matei.",UCZ5gi1Iw8u8aqSLahUP9SGQ,http://www.youtube.com/channel/UCZ5gi1Iw8u8aqSLahUP9SGQ,0,,,0.0
137,UgzTr1ZClaD_g47vPdF4AaABAg,0.0,0,2017-08-21 19:45:25,yove yove,"I love Newt. I think he is empathetic, humble and clumsy. He is not a bad character at all. This movie is great even tho Harry isn&#39;t in it and It doesn&#39;t feel very old but the characters are great but I feel like they run out of ideas the last 20mins of the movie and I didn&#39;t really enjoy the loves scenes that much. Thiught they were a little ridiculous and unnecessary.",UCiW6XoF4kJoAjr8g3RFcilQ,http://www.youtube.com/channel/UCiW6XoF4kJoAjr8g3RFcilQ,0,,,0.9781
138,UgwLqFvFkgWoTqysaDF4AaABAg,0.0,0,2017-08-19 02:25:23,Jada Hornett,Newt is so CUTEEEEE❤️❤️❤️❤️💋💋💋💋💋💋,UCtjObq28DsuCH_dG2MjqyvA,http://www.youtube.com/channel/UCtjObq28DsuCH_dG2MjqyvA,0,,,0.0
139,UgwNzAjaPHx-LD1NBl54AaABAg,0.0,0,2017-08-18 15:22:58,anna maryova,ITS DOCTER HUUUUUUUUUUUUU,UCa7alZ5yfRfNNjPPTVD-kxA,http://www.youtube.com/channel/UCa7alZ5yfRfNNjPPTVD-kxA,0,,,0.0
140,Ugxft2z4J-aDHbIDmPV4AaABAg,0.0,0,2017-08-18 06:55:55,Sarcasm_,Didn&#39;t know how good this movie was going to be but it was amazing,UCrS5vf9VoQTSCKF74V6rPLA,http://www.youtube.com/channel/UCrS5vf9VoQTSCKF74V6rPLA,0,,,0.7992
141,Ugzf42E4w4eZhBkhnI94AaABAg,0.0,0,2017-08-14 10:09:30,Ahmad Zain Saliun,I watched all Harry Potter collections and I like Gryffindor,UCDFmkG19UhR55lPKoCb2IKQ,http://www.youtube.com/channel/UCDFmkG19UhR55lPKoCb2IKQ,0,,,0.3612
142,UgxIU62WXmEW6VRuE_N4AaABAg,0.0,0,2017-08-11 01:54:10,Eloi Ramos,"Hey guys watch Fantаstic Beasts аnd Where tooo Find Thеm online hereeee =&gt; <a href=""https://twitter.com/39f3e0ca8580de6e2/status/872634566825005056"">https://twitter.com/39f3e0ca8580de6e2/status/872634566825005056</a>",UCY4P3ucpo66s3oQ6BtACrxg,http://www.youtube.com/channel/UCY4P3ucpo66s3oQ6BtACrxg,0,,,0.0
143,Ugzw2YZvGmDg7vXHzw54AaABAg,0.0,0,2017-08-11 00:03:09,bellatrix,I&#39;m hp fan nd i was so dissapointed after i watched this,UCVNZoAHEAkEYGA6uaPa4WjQ,http://www.youtube.com/channel/UCVNZoAHEAkEYGA6uaPa4WjQ,0,,,0.3182
144,Ugx8ijpAQYrOekAI7l14AaABAg,0.0,0,2017-08-10 19:38:30,Jerzyy Panesso,"If you think Newt is better than Harry, my only concern is you lay off the bathsalts.",UCQBnlfQAoaLgAT9fPGhE24g,http://www.youtube.com/channel/UCQBnlfQAoaLgAT9fPGhE24g,0,,,0.4404
145,UgzsiUZ9vRAiV-RmoNZ4AaABAg,0.0,0,2017-08-08 03:20:50,Christian,I wish this movie is a part of &quot;Harry Potter&quot; and its like the boy in this movie is like the son of harry potter but all grown up ! and that other girl in this movie is the daughter of Hermione Granger &amp; Ron weasley but all grown up too !!!! and change the title of it to &quot;Harry Potter and the Fantastic Beast&quot; xD,UC2vPYrGAVQEj2lZ6U59KTqw,http://www.youtube.com/channel/UC2vPYrGAVQEj2lZ6U59KTqw,0,,,0.9487
146,UgxTgGAblhj19xW-hiV4AaABAg,0.0,0,2017-08-06 14:50:04,mr.mike h,"My friend is a taxi driver, he picked up john voight after he finished filming. He was a really nice fella and gave him a big tip. Top man!!",UCR6u2Sb_BhOfj058UOktrGg,http://www.youtube.com/channel/UCR6u2Sb_BhOfj058UOktrGg,0,,,0.8261
147,UgyUEvVvoFK7k6LO6kt4AaABAg,0.0,0,2017-08-06 14:47:14,mr.mike h,Great to see my lovely city being used as a film location for this film. Liverpool has some fantastic architecture!! love it!!!,UCR6u2Sb_BhOfj058UOktrGg,http://www.youtube.com/channel/UCR6u2Sb_BhOfj058UOktrGg,0,,,0.9576
148,UgxwG92TtVgcDxa1ua14AaABAg,0.0,0,2017-08-04 12:37:20,Hermione Granger,We need a film about Lupin and Sirius and JAMES at Hogwarts<br />And also how they turned into an animagus and how Remus turned into a werewolf<br />Like if u agree,UCwzjfmHpHndIU2bNNCfgDIw,http://www.youtube.com/channel/UCwzjfmHpHndIU2bNNCfgDIw,0,,,0.3612
149,UgzsQkV1--JBNhcq8sF4AaABAg,0.0,0,2017-08-04 12:15:17,RDX Mods,Really recommend this movie. loving it. watched it yesterday. i wasnt really hyped up when i saw the trailer but just thought to give it a try and now its one of my favorite movies. perfect casts and the ambiance is great. really great movie. i think its underrated,UCHQvoLF_t6QWtKTAo_gakBg,http://www.youtube.com/channel/UCHQvoLF_t6QWtKTAo_gakBg,0,,,0.9792
150,UgxNvXSPt7TjRRECHe14AaABAg,2.0,0,2017-08-03 18:12:19,SuGaRlOvErCaNdY,How does his relate to Harry Potter?,UCGLPTPXAWfHxf2Um8xyBb8A,http://www.youtube.com/channel/UCGLPTPXAWfHxf2Um8xyBb8A,0,,,0.0
151,UgxNvXSPt7TjRRECHe14AaABAg.8VoLe-x7Jdz8_9FeNVgBQd,,0,2017-11-19 16:28:48,Laf Oprea,"SuGaRlOvErCaNdY oh sorry, you said “how”, you kind of have to read the books to understand it all, these movies evolve around grindewald, the darkest wizard ever before voldermort, and around the duel between him and dumbledore, this is highly related to the deathly hallows and the elder wand, which belonged to grindewald, then to dumbledore, then to voldemort",UCi2L1JlUUBl6bDVQYSqpxOw,http://www.youtube.com/channel/UCi2L1JlUUBl6bDVQYSqpxOw,1,UgxNvXSPt7TjRRECHe14AaABAg,SuGaRlOvErCaNdY,-0.5423
152,UgxNvXSPt7TjRRECHe14AaABAg.8VoLe-x7Jdz8_9FRAvjnpP,,0,2017-11-19 16:26:52,Laf Oprea,"SuGaRlOvErCaNdY yep, this takes place in the 1950, hp takes place in the 1990, in the next movies we ll see young dumbledore, and we’ve heard of some of these events in hp and the deathly hallows, it s all related",UCi2L1JlUUBl6bDVQYSqpxOw,http://www.youtube.com/channel/UCi2L1JlUUBl6bDVQYSqpxOw,1,UgxNvXSPt7TjRRECHe14AaABAg,SuGaRlOvErCaNdY,0.296
153,UgjUqwI9RXFEDXgCoAEC,0.0,0,2017-07-31 17:48:31,Preetilagna Acharya,I don&#39;t like the actress,UCYBBrAlHKKb-rVcfoFdz5jw,http://www.youtube.com/channel/UCYBBrAlHKKb-rVcfoFdz5jw,0,,,0.3612
154,UgiNdsHX_2eHEHgCoAEC,0.0,0,2017-07-30 00:48:47,Jazmin Martinez,I wish I liked it more...,UCxyuRiz98va3z3TlRjLzPgA,http://www.youtube.com/channel/UCxyuRiz98va3z3TlRjLzPgA,0,,,0.6705
155,UgjtG_ZIRXRFLHgCoAEC,0.0,0,2017-07-28 10:07:13,Entertaining boy,When will harry potter and cursed child movie release?,UCIZQuKSZjgeQJIEqf_2h2Eg,http://www.youtube.com/channel/UCIZQuKSZjgeQJIEqf_2h2Eg,0,,,0.0
156,UggqbAHss5UjkngCoAEC,0.0,1,2017-07-23 18:35:25,Mostafa ahmed,"<a href=""http://www.youtube.com/watch?v=Vso5o11LuGU&amp;t=1m02s"">1:02</a> REALLY FAKE",UCs5etKZajWaXPEhnT27ewyg,http://www.youtube.com/channel/UCs5etKZajWaXPEhnT27ewyg,0,,,-0.7058
157,Uggy1kxRd4UkO3gCoAEC,0.0,0,2017-07-23 03:58:17,Burugs Burugs,"Rееееаlly niссccе movie. I fоund it hеrе =&gt; <a href=""https://twitter.com/39f3e0ca8580de6e2/status/872634566825005056"">https://twitter.com/39f3e0ca8580de6e2/status/872634566825005056</a>",UCxlnKrLa2N_W3nqF6WYte9g,http://www.youtube.com/channel/UCxlnKrLa2N_W3nqF6WYte9g,0,,,0.0
158,UgivnOX40R9IGHgCoAEC,0.0,0,2017-07-15 13:37:06,mahmoud gamal,فيلم فشيخ وجميل,UCjBMrbiaMtMDSNI8rA12_SA,http://www.youtube.com/channel/UCjBMrbiaMtMDSNI8rA12_SA,0,,,0.0
159,UgjUZ5_qc615jXgCoAEC,0.0,0,2017-07-11 04:35:19,TheShower CoC,"Yоooou ccccаn&#39;t find this mooovie with bеtter quаlityуyу thaaaan heree =&gt; <a href=""https://twitter.com/39f3e0ca8580de6e2/status/872634566825005056"">https://twitter.com/39f3e0ca8580de6e2/status/872634566825005056</a>",UC0j28eY5N0fJX1b4jWWR2aQ,http://www.youtube.com/channel/UC0j28eY5N0fJX1b4jWWR2aQ,0,,,0.0
160,UghcrZU24mfSX3gCoAEC,0.0,0,2017-07-10 13:47:15,Living the Hufflepuff life,Did I hear the name &#39;Grindelwald&quot;????,UCezPQVvbyBhbmKcHJO-vWaA,http://www.youtube.com/channel/UCezPQVvbyBhbmKcHJO-vWaA,0,,,0.0
161,UggoipU7qbqnxXgCoAEC,0.0,0,2017-07-09 05:27:37,Владислав Кожин,"I watched Fаааntastiссcс Beeeeаsts аnd Whеrе tо Find Them full moоovie hеre <a href=""https://twitter.com/0b2f2189bf4312e93/status/872634566825005056"">https://twitter.com/0b2f2189bf4312e93/status/872634566825005056</a>",UCmoeR02oegCcHoD48g6AK2w,http://www.youtube.com/channel/UCmoeR02oegCcHoD48g6AK2w,0,,,0.0
162,UgirtX_mxOVEmngCoAEC,0.0,0,2017-07-07 09:20:54,Rıdvan Uysal,"Fantааstic Beеeеааaаsts аnd Wherееe toо Find Them full moviеee here =&gt; <a href=""https://twitter.com/0b2f2189bf4312e93/status/872634566825005056"">https://twitter.com/0b2f2189bf4312e93/status/872634566825005056</a>",UCtJKKlptgW6rhliWOOK7U8w,http://www.youtube.com/channel/UCtJKKlptgW6rhliWOOK7U8w,0,,,0.0
163,UgirvuS7U9o_0HgCoAEC,0.0,0,2017-07-07 06:28:46,dao manhthai,"Finaaaallyy I&#39;ve found hd Fantaaastic Beaasts and Wheeeere to Find Theem movie here =&gt; <a href=""https://twitter.com/0b2f2189bf4312e93/status/872634566825005056"">https://twitter.com/0b2f2189bf4312e93/status/872634566825005056</a>",UCLOblZTaVsQFlythSvPUzqQ,http://www.youtube.com/channel/UCLOblZTaVsQFlythSvPUzqQ,0,,,0.0
